2025-07-22 15:42:59,835 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,101 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,101 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,102 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,102 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,102 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,103 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,103 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,103 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,104 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,104 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,104 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,105 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,105 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,105 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,106 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,106 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,107 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,107 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,107 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,108 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,108 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,108 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,109 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,109 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,109 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,110 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,110 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,110 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,111 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,111 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,111 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,112 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,112 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,113 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,113 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,113 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,114 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,114 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,114 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,115 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,115 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,115 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,116 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,116 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,116 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,117 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,117 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,117 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,118 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,118 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,119 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,119 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,119 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,120 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,120 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,121 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,121 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,121 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,122 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,122 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,122 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,123 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,123 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,123 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,124 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,124 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,125 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,125 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,125 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,126 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,126 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,126 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,127 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,127 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,128 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,128 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,128 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,129 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,129 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,129 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,130 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,130 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,131 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,131 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,131 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,132 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,132 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,133 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,133 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,133 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,134 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,134 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,135 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,135 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,136 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,136 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,137 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,137 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,137 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,138 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,138 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,138 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,139 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,139 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,140 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,140 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,141 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,141 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,142 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,142 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,142 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,143 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,143 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,143 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,144 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,144 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,145 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
